Record ID,Timestamp,Rain Gauge,Rain Rate
4283896,2019-07-14 14:40:40,0.00,0.00
4283898,2019-07-14 14:41:40,0.00,0.00
4283899,2019-07-14 14:42:40,0.00,0.00
4283902,2019-07-14 14:43:40,0.00,0.00
4283905,2019-07-14 14:44:40,0.00,0.00
4283908,2019-07-14 14:45:40,0.00,0.00
4283911,2019-07-14 14:46:40,0.00,0.00
4283912,2019-07-14 14:47:40,0.00,0.00
4283913,2019-07-14 14:48:40,0.00,0.00
4283916,2019-07-14 14:49:40,0.00,0.00
4283918,2019-07-14 14:50:40,0.00,0.00
4283921,2019-07-14 14:51:40,0.00,0.00
4283924,2019-07-14 14:52:40,0.00,0.00
4283926,2019-07-14 14:53:40,0.00,0.00
4283927,2019-07-14 14:54:40,0.00,0.00
4283930,2019-07-14 14:55:40,0.00,0.00
4283933,2019-07-14 14:56:41,0.00,0.00
4283936,2019-07-14 14:57:41,0.00,0.00
4283938,2019-07-14 14:58:41,0.00,0.00
4283939,2019-07-14 14:59:41,0.00,0.00
4283942,2019-07-14 15:00:42,0.00,0.00
4283944,2019-07-14 15:01:42,0.00,0.00
4283947,2019-07-14 15:02:42,0.00,0.00
4283948,2019-07-14 15:03:42,0.00,0.00
4283951,2019-07-14 15:04:42,0.00,0.00
4283954,2019-07-14 15:05:42,0.00,0.00
4283956,2019-07-14 15:06:42,0.00,0.00
4283959,2019-07-14 15:07:42,0.00,0.00
4283960,2019-07-14 15:08:42,0.00,0.00
4283966,2019-07-14 15:09:42,0.00,0.00
4283969,2019-07-14 15:10:43,0.00,0.00
4283972,2019-07-14 15:11:43,0.00,0.00
4283975,2019-07-14 15:12:43,0.00,0.00
4283976,2019-07-14 15:13:43,0.00,0.00
4283977,2019-07-14 15:14:43,0.00,0.00
4283979,2019-07-14 15:15:43,0.00,0.00
4283982,2019-07-14 15:16:43,0.00,0.00
4283984,2019-07-14 15:17:43,0.00,0.00
4283986,2019-07-14 15:18:43,0.00,0.00
4283992,2019-07-14 15:19:43,0.00,0.00
4283995,2019-07-14 15:20:45,0.00,0.00
4283998,2019-07-14 15:21:43,0.00,0.00
4284001,2019-07-14 15:22:43,0.00,0.00
4284004,2019-07-14 15:23:43,0.00,0.00
4284007,2019-07-14 15:24:43,0.00,0.00
4284012,2019-07-14 15:25:43,0.00,0.00
4284014,2019-07-14 15:26:43,0.00,0.00
4284017,2019-07-14 15:27:43,0.00,0.00
4284020,2019-07-14 15:28:43,0.00,0.00
4284022,2019-07-14 15:29:43,0.00,0.00
4284025,2019-07-14 15:30:43,0.00,0.00
4284028,2019-07-14 15:31:44,0.00,0.00
4284031,2019-07-14 15:32:44,0.00,0.00
4284032,2019-07-14 15:33:44,0.00,0.00
4284038,2019-07-14 15:34:44,0.00,0.00
4284041,2019-07-14 15:35:44,0.00,0.00
4284042,2019-07-14 15:36:44,0.00,0.00
4284043,2019-07-14 15:37:44,0.00,0.00
4284044,2019-07-14 15:38:44,0.00,0.00
4284046,2019-07-14 15:39:44,0.00,0.00
4284048,2019-07-14 15:40:44,0.00,0.00
4284051,2019-07-14 15:41:45,0.00,0.00
4284052,2019-07-14 15:42:44,0.00,0.00
4284057,2019-07-14 15:43:45,0.00,0.00
4284060,2019-07-14 15:44:45,0.00,0.00
4284063,2019-07-14 15:45:45,0.00,0.00
4284069,2019-07-14 15:46:45,0.00,0.00
4284067,2019-07-14 15:47:45,0.00,0.00
4284072,2019-07-14 15:48:45,0.00,0.00
4284075,2019-07-14 15:49:45,0.00,0.00
4284077,2019-07-14 15:50:45,0.00,0.00
4284082,2019-07-14 15:51:45,0.00,0.00
4284085,2019-07-14 15:52:45,0.00,0.00
4284088,2019-07-14 15:53:45,0.00,0.00
4284091,2019-07-14 15:54:45,0.00,0.00
4284094,2019-07-14 15:55:45,0.00,0.00
4284095,2019-07-14 15:56:45,0.00,0.00
4284097,2019-07-14 15:57:45,0.00,0.00
4284099,2019-07-14 15:58:45,0.00,0.00
4284101,2019-07-14 15:59:45,0.00,0.00
4284105,2019-07-14 16:00:45,0.00,0.00
4284107,2019-07-14 16:01:45,0.00,0.00
4284111,2019-07-14 16:02:45,0.00,0.00
4284115,2019-07-14 16:03:45,0.00,0.00
4284120,2019-07-14 16:04:45,0.00,0.00
4284123,2019-07-14 16:05:45,0.00,0.00
4284124,2019-07-14 16:06:46,0.00,0.00
4284125,2019-07-14 16:07:46,0.00,0.00
4284127,2019-07-14 16:08:45,0.00,0.00
4284129,2019-07-14 16:09:46,0.00,0.00
4284134,2019-07-14 16:10:46,0.00,0.00
4284132,2019-07-14 16:11:46,0.00,0.00
4284133,2019-07-14 16:12:46,0.00,0.00
4284138,2019-07-14 16:13:46,0.00,0.00
4284136,2019-07-14 16:14:46,0.00,0.00
4284137,2019-07-14 16:15:46,0.00,0.00
4284143,2019-07-14 16:16:46,0.00,0.00
4284145,2019-07-14 16:17:46,0.00,0.00
4284149,2019-07-14 16:18:46,0.00,0.00
4284150,2019-07-14 16:19:46,0.00,0.00
4284153,2019-07-14 16:20:46,0.00,0.00
4284154,2019-07-14 16:21:46,0.00,0.00
4284159,2019-07-14 16:22:46,0.00,0.00
4284162,2019-07-14 16:23:46,0.00,0.00
4284166,2019-07-14 16:24:46,0.00,0.00
4284169,2019-07-14 16:25:46,0.00,0.00
4284170,2019-07-14 16:26:46,0.00,0.00
4284173,2019-07-14 16:27:46,0.00,0.00
4284176,2019-07-14 16:28:46,0.00,0.00
4284178,2019-07-14 16:29:46,0.00,0.00
4284184,2019-07-14 16:30:46,0.00,0.00
4284182,2019-07-14 16:31:46,0.00,0.00
4284183,2019-07-14 16:32:46,0.00,0.00
4284186,2019-07-14 16:33:46,0.00,0.00
4284190,2019-07-14 16:34:46,0.00,0.00
4284189,2019-07-14 16:35:46,0.00,0.00
4284192,2019-07-14 16:36:47,0.00,0.00
4284193,2019-07-14 16:37:47,0.00,0.00
4284197,2019-07-14 16:38:47,0.00,0.00
4284203,2019-07-14 16:39:47,0.00,0.00
4284201,2019-07-14 16:40:47,0.00,0.00
4284206,2019-07-14 16:41:47,0.00,0.00
4284209,2019-07-14 16:42:47,0.00,0.00
4284211,2019-07-14 16:43:47,0.00,0.00
4284212,2019-07-14 16:44:48,0.00,0.00
4284214,2019-07-14 16:45:47,0.00,0.00
4284220,2019-07-14 16:46:48,0.00,0.00
4284226,2019-07-14 16:47:48,0.00,0.00
4284224,2019-07-14 16:48:48,0.00,0.00
4284227,2019-07-14 16:49:48,0.00,0.00
4284228,2019-07-14 16:50:48,0.00,0.00
4284229,2019-07-14 16:51:48,0.00,0.00
4284231,2019-07-14 16:52:48,0.00,0.00
4284233,2019-07-14 16:53:48,0.00,0.00
4284238,2019-07-14 16:54:48,0.00,0.00
4284241,2019-07-14 16:55:48,0.00,0.00
4284247,2019-07-14 16:56:48,0.00,0.00
4284253,2019-07-14 16:57:48,0.00,0.00
4284256,2019-07-14 16:58:48,0.00,0.00
4284262,2019-07-14 16:59:48,0.00,0.00
4284260,2019-07-14 17:00:48,0.00,0.00
4284265,2019-07-14 17:01:48,0.00,0.00
4284268,2019-07-14 17:02:48,0.00,0.00
4284273,2019-07-14 17:03:48,0.00,0.00
4284276,2019-07-14 17:04:48,0.00,0.00
4284275,2019-07-14 17:05:48,0.00,0.00
4284278,2019-07-14 17:06:48,0.00,0.00
4284279,2019-07-14 17:07:48,0.00,0.00
4284280,2019-07-14 17:08:48,0.00,0.00
4284286,2019-07-14 17:09:48,0.00,0.00
4284289,2019-07-14 17:10:48,0.00,0.00
4284293,2019-07-14 17:11:48,0.00,0.00
4284291,2019-07-14 17:12:48,0.00,0.00
4284294,2019-07-14 17:13:48,0.00,0.00
4284297,2019-07-14 17:14:48,0.00,0.00
4284299,2019-07-14 17:15:48,0.00,0.00
4284304,2019-07-14 17:16:48,0.00,0.00
4284305,2019-07-14 17:17:48,0.00,0.00
4284309,2019-07-14 17:18:48,0.00,0.00
4284311,2019-07-14 17:19:48,0.00,0.00
4284314,2019-07-14 17:20:48,0.00,0.00
4284316,2019-07-14 17:21:49,0.00,0.00
4284322,2019-07-14 17:22:48,0.00,0.00
4284321,2019-07-14 17:23:48,0.00,0.00
4284324,2019-07-14 17:24:48,0.00,0.00
4284327,2019-07-14 17:25:49,0.00,0.00
4284330,2019-07-14 17:26:49,0.00,0.00
4284332,2019-07-14 17:27:49,0.00,0.00
4284335,2019-07-14 17:28:49,0.00,0.00
4284334,2019-07-14 17:29:49,0.00,0.00
4284336,2019-07-14 17:30:49,0.00,0.00
4284338,2019-07-14 17:31:49,0.00,0.00
4284341,2019-07-14 17:32:49,0.00,0.00
4284342,2019-07-14 17:33:49,0.00,0.00
4284345,2019-07-14 17:34:49,0.00,0.00
4284351,2019-07-14 17:35:49,0.00,0.00
4284357,2019-07-14 17:36:49,0.00,0.00
4284360,2019-07-14 17:37:49,0.00,0.00
4284361,2019-07-14 17:38:49,0.00,0.00
4284364,2019-07-14 17:39:49,0.00,0.00
4284365,2019-07-14 17:40:49,0.00,0.00
4284369,2019-07-14 17:41:49,0.00,0.00
4284374,2019-07-14 17:42:49,0.00,0.00
4284372,2019-07-14 17:43:49,0.00,0.00
4284377,2019-07-14 17:44:49,0.00,0.00
4284382,2019-07-14 17:45:49,0.00,0.00
4284384,2019-07-14 17:46:49,0.00,0.00
4284390,2019-07-14 17:47:49,0.00,0.00
4284389,2019-07-14 17:48:50,0.00,0.00
4284393,2019-07-14 17:49:50,0.00,0.00
4284398,2019-07-14 17:50:50,0.00,0.00
4284397,2019-07-14 17:51:50,0.00,0.00
4284403,2019-07-14 17:52:50,0.00,0.00
4284401,2019-07-14 17:53:50,0.00,0.00
4284405,2019-07-14 17:54:50,0.00,0.00
4284411,2019-07-14 17:55:50,0.00,0.00
4284414,2019-07-14 17:56:50,0.00,0.00
4284420,2019-07-14 17:57:50,0.00,0.00
4284418,2019-07-14 17:58:50,0.00,0.00
4284419,2019-07-14 17:59:50,0.00,0.00
4284422,2019-07-14 18:00:50,0.00,0.00
4284423,2019-07-14 18:01:50,0.00,0.00
4284426,2019-07-14 18:02:50,0.00,0.00
4284427,2019-07-14 18:03:50,0.00,0.00
4284430,2019-07-14 18:04:50,0.00,0.00
4284431,2019-07-14 18:05:50,0.00,0.00
4284434,2019-07-14 18:06:50,0.00,0.00
4284439,2019-07-14 18:07:50,0.00,0.00
4284442,2019-07-14 18:08:50,0.00,0.00
4284445,2019-07-14 18:09:50,0.00,0.00
4284446,2019-07-14 18:10:50,0.00,0.00
4284449,2019-07-14 18:11:50,0.00,0.00
4284450,2019-07-14 18:12:50,0.00,0.00
4284451,2019-07-14 18:13:50,0.00,0.00
4284452,2019-07-14 18:14:50,0.00,0.00
4284454,2019-07-14 18:15:50,0.00,0.00
4284459,2019-07-14 18:16:50,0.00,0.00
4284458,2019-07-14 18:17:50,0.00,0.00
4284460,2019-07-14 18:18:50,0.00,0.00
4284462,2019-07-14 18:19:50,0.00,0.00
4284468,2019-07-14 18:20:50,0.00,0.00
4284467,2019-07-14 18:21:50,0.00,0.00
4284474,2019-07-14 18:22:50,0.00,0.00
4284473,2019-07-14 18:23:50,0.00,0.00
4284476,2019-07-14 18:24:50,0.00,0.00
4284477,2019-07-14 18:25:50,0.00,0.00
4284481,2019-07-14 18:26:50,0.00,0.00
4284479,2019-07-14 18:27:50,0.00,0.00
4284482,2019-07-14 18:28:50,0.00,0.00
4284483,2019-07-14 18:29:50,0.00,0.00
4284484,2019-07-14 18:30:50,0.00,0.00
4284489,2019-07-14 18:31:50,0.00,0.00
4284491,2019-07-14 18:32:50,0.00,0.00
4284494,2019-07-14 18:33:50,0.00,0.00
4284496,2019-07-14 18:34:50,0.00,0.00
4284501,2019-07-14 18:35:50,0.00,0.00
4284500,2019-07-14 18:36:50,0.00,0.00
4284504,2019-07-14 18:37:50,0.00,0.00
4284506,2019-07-14 18:38:51,0.00,0.00
4284508,2019-07-14 18:39:51,0.00,0.00
4284509,2019-07-14 18:40:51,0.00,0.00
4284513,2019-07-14 18:41:51,0.00,0.00
4284516,2019-07-14 18:42:51,0.00,0.00
4284517,2019-07-14 18:43:51,0.00,0.00
4284519,2019-07-14 18:44:51,0.00,0.00
4284525,2019-07-14 18:45:51,0.00,0.00
4284523,2019-07-14 18:46:51,0.00,0.00
4284531,2019-07-14 18:47:51,0.00,0.00
4284534,2019-07-14 18:48:51,0.00,0.00
4284538,2019-07-14 18:49:51,0.00,0.00
4284537,2019-07-14 18:50:51,0.00,0.00
4284541,2019-07-14 18:51:51,0.00,0.00
4284547,2019-07-14 18:52:51,0.00,0.00
4284550,2019-07-14 18:53:51,0.00,0.00
4284555,2019-07-14 18:54:51,0.00,0.00
4284557,2019-07-14 18:55:51,0.00,0.00
4284562,2019-07-14 18:56:51,0.00,0.00
4284564,2019-07-14 18:57:51,0.00,0.00
4284567,2019-07-14 18:58:51,0.00,0.00
4284570,2019-07-14 18:59:51,0.00,0.00
4284572,2019-07-14 19:00:51,0.00,0.00
4284573,2019-07-14 19:01:51,0.00,0.00
4284576,2019-07-14 19:02:51,0.00,0.00
4284582,2019-07-14 19:03:51,0.00,0.00
4284585,2019-07-14 19:04:51,0.00,0.00
4284588,2019-07-14 19:05:51,0.00,0.00
4284594,2019-07-14 19:06:51,0.00,0.00
4284592,2019-07-14 19:07:51,0.00,0.00
4284598,2019-07-14 19:08:51,0.00,0.00
4284604,2019-07-14 19:09:51,0.00,0.00
4284610,2019-07-14 19:10:52,0.00,0.00
4284616,2019-07-14 19:11:52,0.00,0.00
4284621,2019-07-14 19:12:52,0.00,0.00
4284625,2019-07-14 19:13:52,0.00,0.00
4284624,2019-07-14 19:14:52,0.00,0.00
4284630,2019-07-14 19:15:52,0.00,0.00
4284633,2019-07-14 19:16:52,0.00,0.00
4284639,2019-07-14 19:17:52,0.00,0.00
4284642,2019-07-14 19:18:52,0.00,0.00
4284645,2019-07-14 19:19:52,0.00,0.00
4284648,2019-07-14 19:20:52,0.00,0.00
4284653,2019-07-14 19:21:52,0.00,0.00
4284651,2019-07-14 19:22:52,0.00,0.00
4284656,2019-07-14 19:23:52,0.00,0.00
4284662,2019-07-14 19:24:52,0.00,0.00
4284661,2019-07-14 19:25:52,0.00,0.00
4284667,2019-07-14 19:26:53,0.00,0.00
4284671,2019-07-14 19:27:53,0.00,0.00
4284673,2019-07-14 19:28:53,0.00,0.00
4284675,2019-07-14 19:29:53,0.00,0.00
4284678,2019-07-14 19:30:53,0.00,0.00
4284679,2019-07-14 19:31:53,0.00,0.00
4284682,2019-07-14 19:32:53,0.00,0.00
4284685,2019-07-14 19:33:53,0.00,0.00
4284687,2019-07-14 19:34:53,0.00,0.00
4284688,2019-07-14 19:35:53,0.00,0.00
4284689,2019-07-14 19:36:54,0.00,0.00
4284692,2019-07-14 19:37:54,0.00,0.00
4284695,2019-07-14 19:38:54,0.00,0.00
4284701,2019-07-14 19:39:54,0.00,0.00
4284704,2019-07-14 19:40:54,0.00,0.00
4284702,2019-07-14 19:41:54,0.00,0.00
4284708,2019-07-14 19:42:54,0.00,0.00
4284713,2019-07-14 19:43:54,0.00,0.00
4284714,2019-07-14 19:44:54,0.00,0.00
4284717,2019-07-14 19:45:54,0.00,0.00
4284718,2019-07-14 19:46:54,0.00,0.00
4284724,2019-07-14 19:47:55,0.00,0.00
4284723,2019-07-14 19:48:55,0.00,0.00
4284729,2019-07-14 19:49:55,0.00,0.00
4284732,2019-07-14 19:50:55,0.00,0.00
4284737,2019-07-14 19:51:55,0.00,0.00
4284740,2019-07-14 19:52:55,0.00,0.00
4284743,2019-07-14 19:53:55,0.00,0.00
4284746,2019-07-14 19:54:55,0.00,0.00
4284749,2019-07-14 19:55:55,0.00,0.00
4284753,2019-07-14 19:56:56,0.00,0.00
4284758,2019-07-14 19:57:56,0.00,0.00
4284759,2019-07-14 19:58:56,0.00,0.00
4284765,2019-07-14 19:59:56,0.00,0.00
4284770,2019-07-14 20:00:56,0.00,0.00
4284773,2019-07-14 20:01:57,0.00,0.00
4284777,2019-07-14 20:02:57,0.00,0.00
4284781,2019-07-14 20:03:57,0.00,0.00
4284783,2019-07-14 20:04:57,0.00,0.00
4284788,2019-07-14 20:05:57,0.00,0.00
4284790,2019-07-14 20:06:57,0.00,0.00
4284793,2019-07-14 20:07:57,0.00,0.00
4284797,2019-07-14 20:08:57,0.00,0.00
4284800,2019-07-14 20:09:57,0.00,0.00
4284803,2019-07-14 20:10:57,0.00,0.00
4284804,2019-07-14 20:11:57,0.00,0.00
4284808,2019-07-14 20:12:57,0.00,0.00
4284814,2019-07-14 20:13:57,0.00,0.00
4284813,2019-07-14 20:14:57,0.00,0.00
4284815,2019-07-14 20:15:57,0.00,0.00
4284816,2019-07-14 20:16:57,0.00,0.00
4284818,2019-07-14 20:17:57,0.00,0.00
4284824,2019-07-14 20:18:57,0.00,0.00
4284822,2019-07-14 20:19:57,0.00,0.00
4284825,2019-07-14 20:20:57,0.00,0.00
4284827,2019-07-14 20:21:58,0.00,0.00
4284829,2019-07-14 20:22:58,0.00,0.00
4284834,2019-07-14 20:23:58,0.00,0.00
4284837,2019-07-14 20:24:58,0.00,0.00
4284841,2019-07-14 20:25:58,0.00,0.00
4284846,2019-07-14 20:26:58,0.00,0.00
4284849,2019-07-14 20:27:58,0.00,0.00
4284852,2019-07-14 20:28:58,0.00,0.00
4284855,2019-07-14 20:29:58,0.00,0.00
4284859,2019-07-14 20:30:58,0.00,0.00
4284862,2019-07-14 20:31:58,0.00,0.00
4284866,2019-07-14 20:32:58,0.00,0.00
4284868,2019-07-14 20:33:58,0.00,0.00
4284869,2019-07-14 20:34:59,0.00,0.00
4284871,2019-07-14 20:35:59,0.00,0.00
4284876,2019-07-14 20:36:59,0.00,0.00
4284879,2019-07-14 20:37:59,0.00,0.00
4284882,2019-07-14 20:38:59,0.00,0.00
4284888,2019-07-14 20:39:59,0.00,0.00
4284887,2019-07-14 20:40:59,0.00,0.00
4284894,2019-07-14 20:41:59,0.00,0.00
4284892,2019-07-14 20:43:00,0.00,0.00
4284895,2019-07-14 20:44:00,0.00,0.00
4284896,2019-07-14 20:44:59,0.00,0.00
4284899,2019-07-14 20:46:00,0.00,0.00
4284905,2019-07-14 20:47:00,0.00,0.00
4284908,2019-07-14 20:48:00,0.00,0.00
4284910,2019-07-14 20:49:00,0.00,0.00
4284913,2019-07-14 20:50:00,0.00,0.00
4284914,2019-07-14 20:51:00,0.00,0.00
4284917,2019-07-14 20:52:00,0.00,0.00
4284923,2019-07-14 20:53:00,0.00,0.00
4284922,2019-07-14 20:54:01,0.00,0.00
4284927,2019-07-14 20:55:01,0.00,0.00
4284926,2019-07-14 20:56:01,0.00,0.00
4284928,2019-07-14 20:57:01,0.00,0.00
4284931,2019-07-14 20:58:01,0.00,0.00
4284934,2019-07-14 20:59:01,0.00,0.00
4284935,2019-07-14 21:00:01,0.00,0.00
4284938,2019-07-14 21:01:01,0.00,0.00
4284943,2019-07-14 21:02:01,0.00,0.00
4284946,2019-07-14 21:03:01,0.00,0.00
4284949,2019-07-14 21:04:01,0.00,0.00
4284952,2019-07-14 21:05:01,0.00,0.00
4284956,2019-07-14 21:06:01,0.00,0.00
4284957,2019-07-14 21:07:01,0.00,0.00
4284961,2019-07-14 21:08:02,0.00,0.00
4284964,2019-07-14 21:09:02,0.00,0.00
4284965,2019-07-14 21:10:02,0.00,0.00
4284971,2019-07-14 21:11:02,0.00,0.00
4284974,2019-07-14 21:12:02,0.00,0.00
4284975,2019-07-14 21:13:02,0.00,0.00
4284978,2019-07-14 21:14:02,0.00,0.00
4284979,2019-07-14 21:15:02,0.00,0.00
4284982,2019-07-14 21:16:02,0.00,0.00
4284984,2019-07-14 21:17:02,0.00,0.00
4284985,2019-07-14 21:18:02,0.00,0.00
4284992,2019-07-14 21:19:02,0.00,0.00
4284991,2019-07-14 21:20:02,0.00,0.00
4284996,2019-07-14 21:21:02,0.00,0.00
4284997,2019-07-14 21:22:02,0.00,0.00
4284999,2019-07-14 21:23:03,0.00,0.00
4285000,2019-07-14 21:24:03,0.00,0.00
4285004,2019-07-14 21:25:03,0.00,0.00
4285006,2019-07-14 21:26:03,0.00,0.00
4285007,2019-07-14 21:27:03,0.00,0.00
4285009,2019-07-14 21:28:03,0.00,0.00
4285014,2019-07-14 21:29:03,0.00,0.00
4285015,2019-07-14 21:30:03,0.00,0.00
4285020,2019-07-14 21:31:03,0.00,0.00
4285026,2019-07-14 21:32:03,0.00,0.00
4285029,2019-07-14 21:33:03,0.00,0.00
4285031,2019-07-14 21:34:03,0.00,0.00
4285037,2019-07-14 21:35:03,0.00,0.00
4285036,2019-07-14 21:36:03,0.00,0.00
4285040,2019-07-14 21:37:03,0.00,0.00
4285039,2019-07-14 21:38:03,0.00,0.00
4285044,2019-07-14 21:39:04,0.00,0.00
4285047,2019-07-14 21:40:04,0.00,0.00
4285050,2019-07-14 21:41:04,0.00,0.00
4285053,2019-07-14 21:42:04,0.00,0.00
4285055,2019-07-14 21:43:05,0.00,0.00
4285057,2019-07-14 21:44:05,0.00,0.00
4285060,2019-07-14 21:45:05,0.00,0.00
4285063,2019-07-14 21:46:05,0.00,0.00
4285067,2019-07-14 21:47:05,0.00,0.00
4285070,2019-07-14 21:48:05,0.00,0.00
4285073,2019-07-14 21:49:05,0.00,0.00
4285075,2019-07-14 21:50:05,0.00,0.00
4285076,2019-07-14 21:51:05,0.00,0.00
4285079,2019-07-14 21:52:06,0.00,0.00
4285082,2019-07-14 21:53:06,0.00,0.00
4285087,2019-07-14 21:54:07,0.00,0.00
4285086,2019-07-14 21:55:07,0.00,0.00
4285090,2019-07-14 21:56:07,0.00,0.00
4285095,2019-07-14 21:57:07,0.00,0.00
4285096,2019-07-14 21:58:07,0.00,0.00
4285101,2019-07-14 21:59:08,0.00,0.00
4285104,2019-07-14 22:00:08,0.00,0.00
4285102,2019-07-14 22:01:08,0.00,0.00
4285105,2019-07-14 22:02:08,0.00,0.00
4285107,2019-07-14 22:03:09,0.00,0.00
4285110,2019-07-14 22:04:09,0.00,0.00
4285113,2019-07-14 22:05:09,0.00,0.00
4285114,2019-07-14 22:06:09,0.00,0.00
4285116,2019-07-14 22:07:10,0.00,0.00
4285117,2019-07-14 22:08:10,0.00,0.00
4285120,2019-07-14 22:09:10,0.00,0.00
4285126,2019-07-14 22:10:10,0.00,0.00
4285132,2019-07-14 22:11:11,0.00,0.00
4285138,2019-07-14 22:12:11,0.00,0.00
4285141,2019-07-14 22:13:11,0.00,0.00
4285142,2019-07-14 22:14:11,0.00,0.00
4285144,2019-07-14 22:15:11,0.00,0.00
4285147,2019-07-14 22:16:11,0.00,0.00
4285149,2019-07-14 22:17:11,0.00,0.00
4285155,2019-07-14 22:18:12,0.00,0.00
4285153,2019-07-14 22:19:12,0.00,0.00
4285154,2019-07-14 22:20:12,0.00,0.00
4285157,2019-07-14 22:21:12,0.00,0.00
4285158,2019-07-14 22:22:12,0.00,0.00
4285159,2019-07-14 22:23:12,0.00,0.00
4285162,2019-07-14 22:24:12,0.00,0.00
4285165,2019-07-14 22:25:12,0.00,0.00
4285168,2019-07-14 22:26:12,0.00,0.00
4285169,2019-07-14 22:27:13,0.00,0.00
4285172,2019-07-14 22:28:13,0.00,0.00
4285174,2019-07-14 22:29:13,0.00,0.00
4285177,2019-07-14 22:30:13,0.00,0.00
4285182,2019-07-14 22:31:13,0.00,0.00
4285180,2019-07-14 22:32:13,0.00,0.00
4285185,2019-07-14 22:33:13,0.00,0.00
4285186,2019-07-14 22:34:14,0.00,0.00
4285188,2019-07-14 22:35:14,0.00,0.00
4285191,2019-07-14 22:36:14,0.00,0.00
4285193,2019-07-14 22:37:14,0.00,0.00
4285194,2019-07-14 22:38:14,0.00,0.00
4285196,2019-07-14 22:39:14,0.00,0.00
4285199,2019-07-14 22:40:15,0.00,0.00
4285205,2019-07-14 22:41:15,0.00,0.00
4285211,2019-07-14 22:42:15,0.00,0.00
4285210,2019-07-14 22:43:15,0.00,0.00
4285213,2019-07-14 22:44:15,0.00,0.00
4285219,2019-07-14 22:45:16,0.00,0.00
4285222,2019-07-14 22:46:16,0.00,0.00
4285224,2019-07-14 22:47:16,0.00,0.00
4285225,2019-07-14 22:48:16,0.00,0.00
4285231,2019-07-14 22:49:16,0.00,0.00
4285230,2019-07-14 22:50:17,0.00,0.00
4285233,2019-07-14 22:51:17,0.00,0.00
4285239,2019-07-14 22:52:17,0.00,0.00
4285237,2019-07-14 22:53:17,0.00,0.00
4285242,2019-07-14 22:54:17,0.00,0.00
4285245,2019-07-14 22:55:17,0.00,0.00
4285248,2019-07-14 22:56:18,0.00,0.00
4285249,2019-07-14 22:57:18,0.00,0.00
4285251,2019-07-14 22:58:18,0.00,0.00
4285257,2019-07-14 22:59:18,0.00,0.00
4285263,2019-07-14 23:00:18,0.00,0.00
4285261,2019-07-14 23:01:18,0.00,0.00
4285264,2019-07-14 23:02:19,0.00,0.00
4285270,2019-07-14 23:03:19,0.00,0.00
4285276,2019-07-14 23:04:19,0.00,0.00
4285279,2019-07-14 23:05:19,0.00,0.00
4285285,2019-07-14 23:06:19,0.00,0.00
4285287,2019-07-14 23:07:19,0.00,0.00
4285290,2019-07-14 23:08:20,0.00,0.00
4285291,2019-07-14 23:09:20,0.00,0.00
4285294,2019-07-14 23:10:20,0.00,0.00
4285300,2019-07-14 23:11:20,0.00,0.00
4285303,2019-07-14 23:12:20,0.00,0.00
4285306,2019-07-14 23:13:20,0.00,0.00
4285311,2019-07-14 23:14:21,0.00,0.00
4285314,2019-07-14 23:15:21,0.00,0.00
4285318,2019-07-14 23:16:21,0.00,0.00
4285321,2019-07-14 23:17:21,0.00,0.00
4285327,2019-07-14 23:18:21,0.00,0.00
4285330,2019-07-14 23:19:21,0.00,0.00
4285333,2019-07-14 23:20:21,0.00,0.00
4285335,2019-07-14 23:21:22,0.00,0.00
4285337,2019-07-14 23:22:22,0.00,0.00
4285343,2019-07-14 23:23:22,0.00,0.00
4285341,2019-07-14 23:24:22,0.00,0.00
4285346,2019-07-14 23:25:22,0.00,0.00
4285349,2019-07-14 23:26:22,0.00,0.00
4285355,2019-07-14 23:27:22,0.00,0.00
4285358,2019-07-14 23:28:22,0.00,0.00
4285359,2019-07-14 23:29:23,0.00,0.00
4285365,2019-07-14 23:30:23,0.00,0.00
4285364,2019-07-14 23:31:23,0.00,0.00
4285369,2019-07-14 23:32:23,0.00,0.00
4285375,2019-07-14 23:33:23,0.00,0.00
4285371,2019-07-14 23:34:23,0.00,0.00
4285374,2019-07-14 23:35:23,0.00,0.00
4285376,2019-07-14 23:36:23,0.00,0.00
4285377,2019-07-14 23:37:24,0.00,0.00
4285378,2019-07-14 23:38:24,0.00,0.00
4285381,2019-07-14 23:39:25,0.00,0.00
4285382,2019-07-14 23:40:25,0.00,0.00
4285384,2019-07-14 23:41:25,0.00,0.00
4285387,2019-07-14 23:42:25,0.00,0.00
4285392,2019-07-14 23:43:25,0.00,0.00
4285395,2019-07-14 23:44:26,0.00,0.00
4285397,2019-07-14 23:45:26,0.00,0.00
4285402,2019-07-14 23:46:26,0.00,0.00
4285405,2019-07-14 23:47:26,0.00,0.00
4285409,2019-07-14 23:48:26,0.00,0.00
4285415,2019-07-14 23:49:26,0.00,0.00
4285418,2019-07-14 23:50:26,0.00,0.00
4285421,2019-07-14 23:51:26,0.00,0.00
4285422,2019-07-14 23:52:27,0.00,0.00
4285423,2019-07-14 23:53:27,0.00,0.00
4285427,2019-07-14 23:54:27,0.00,0.00
4285430,2019-07-14 23:55:27,0.00,0.00
4285435,2019-07-14 23:56:27,0.00,0.00
4285441,2019-07-14 23:57:27,0.00,0.00
4285439,2019-07-14 23:58:27,0.00,0.00
